Bike_Station_ID,Bike_Station_Coordinates,Bike_Station_Num_Bikes,POI_Distance,POI_API,POI_Query,POI_Categories,POI_Name,POI_Address,POI_Price,POI_Rating,POI_Num_Ratings
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,163.0,Yelp,"Bars, Restaurants","Breakfast & Brunch, Cocktail Bars, Comfort Food",Wicked 6 Bar & Bites,"4092 18th St San Francisco, CA 94114",2.0,5.0,13.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,167.0,Yelp,Restaurants,"Greek, Kebab, Mediterranean",Gyro Xpress,"499 Castro St San Francisco, CA 94114",2.0,3.5,501.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,167.0,Yelp,"Bars, Restaurants","Italian, Sandwiches, Wine Bars",Heroic Italian,"572 Castro St Swirl on Castro Wine Bar San Francisco, CA 94114",,4.5,99.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,168.0,Yelp,Restaurants,"Gluten-Free, Pizza, Salad",Marcello's Pizza,"420 Castro St San Francisco, CA 94114",1.0,4.0,771.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,171.0,Yelp,Restaurants,"Caterers, Mediterranean, Turkish",Park Gyros Castro Catering & Events,"449 Castro St San Francisco, CA 94114",,4.0,1.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,172.0,Yelp,Restaurants,"Barbeque, Breakfast & Brunch, Sandwiches",HOT JOHNNIES,"4077 18th St San Francisco, CA 94114",2.0,4.5,360.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,180.0,Yelp,Restaurants,"Coffee & Tea, Italian",Poesia Caf,"4076 18th St San Francisco, CA 94114",,5.0,20.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,182.0,Yelp,Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"549 Castro St San Francisco, CA 94114",1.0,4.5,1104.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,185.0,Yelp,"Bars, Restaurants","Bars, Italian",Poesia,"4072 18th St San Francisco, CA 94114",3.0,4.0,869.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,197.0,Yelp,"Bars, Restaurants","Cocktail Bars, Greek, Mediterranean",Lark,"4068 18th St San Francisco, CA 94114",2.0,4.0,319.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,199.0,Yelp,Restaurants,Seafood,Anchor Oyster Bar,"579 Castro St San Francisco, CA 94114",2.0,4.5,1626.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,201.0,Yelp,Restaurants,"Dim Sum, Szechuan",MaMa Ji's,"4416 18th St San Francisco, CA 94114",2.0,4.0,867.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,201.0,Yelp,Restaurants,"Creperies, Pizza, Sandwiches",Pizzalicious,"417 Castro St San Francisco, CA 94114",,3.0,13.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,208.0,Yelp,"Bars, Restaurants","American (New), Wine Bars",Blind Butcher,"4058 18th St San Francisco, CA 94114",2.0,4.0,207.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,209.0,Yelp,Restaurants,"American (Traditional), Breakfast & Brunch, Diners",Orphan Andy's,"3991 17th St San Francisco, CA 94114",2.0,3.5,1034.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,215.0,Yelp,Restaurants,"Brazilian, Coffee & Tea",Cafe De Casa,"3985 17th St San Francisco, CA 94114",2.0,4.5,136.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,226.0,Yelp,Restaurants,"Noodles, Thai",Thai House Express,"599 Castro St San Francisco, CA 94114",2.0,3.5,656.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,241.0,Yelp,Restaurants,"Chicken Wings, Fast Food, Thai",Hungry Hub,"4039 18th St San Francisco, CA 94114",,4.5,4.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,241.0,Yelp,Restaurants,"Chicken Shop, Thai",Rooster & Rice,"4039 18th St San Francisco, CA 94114",2.0,4.0,59.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,241.0,Yelp,Restaurants,"Chicken Shop, Noodles, Soup",Mr.Hen Noodle House,"4039 18th St San Francisco, CA 94114",,4.5,4.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,280.0,Yelp,Restaurants,"Japanese, Soup, Sushi Bars",Niji Sushi & Bar,"3970 17th St San Francisco, CA 94114",,4.0,11.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,304.0,Yelp,Restaurants,"Indian, Salad, Vegan",Kasa Indian Eatery,"4001 18th St San Francisco, CA 94114",1.0,3.5,1133.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,323.0,Yelp,Restaurants,"American (New), Breakfast & Brunch, Seafood",Catch,"2362 Market St San Francisco, CA 94114",2.0,3.5,1009.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,330.0,Yelp,Restaurants,"Food Trucks, Ice Cream & Frozen Yogurt, Sandwiches",Treats By The Bay,"San Francisco, CA 94114",,4.5,9.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,350.0,Yelp,Restaurants,"Latin American, Mexican",Tacorgasmico,"2337 Market St San Francisco, CA 94114",2.0,4.0,332.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,399.0,Yelp,Restaurants,"Tacos, Vegan",Taco Boys,"2312 Market St San Francisco, CA 94114",2.0,4.0,99.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,418.0,Yelp,"Bars, Restaurants","American (New), Wine Bars",Frances,"3870 17th St San Francisco, CA 94114",3.0,4.5,1541.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,419.0,Yelp,Restaurants,"American (Traditional), Burgers",Super Duper Burgers,"2304 Market St San Francisco, CA 94114",2.0,4.0,1419.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,425.0,Yelp,Restaurants,"Breakfast & Brunch, Coffee & Tea, Sandwiches",Cafe Josephine,"199 Museum Way San Francisco, CA 94114",,5.0,24.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,436.0,Yelp,Restaurants,"Asian Fusion, Dim Sum",Dumpling House,"335 Noe St San Francisco, CA 94114",2.0,4.5,404.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,458.0,Yelp,Restaurants,Mexican,Bonita Taqueria Y Rotisserie,"3600 16th St San Francisco, CA 94114",2.0,4.5,77.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,44.0,Yelp,Bars,Cocktail Bars,Lobby Bar,"4230 18th St San Francisco, CA 94114",,4.5,21.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,45.0,Yelp,Bars,Gay Bars,The Edge,"4149 18th St San Francisco, CA 94114",1.0,3.5,185.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,45.0,Yelp,Bars,Gay Bars,Toad Hall Bar,"4146 18th St San Francisco, CA 94114",1.0,3.5,295.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,163.0,Yelp,Bars,Gay Bars,440 Castro,"440 Castro St San Francisco, CA 94114",1.0,3.5,213.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,167.0,Yelp,Bars,"Beer, Wine & Spirits, Wine Bars",Swirl on Castro,"572 Castro St San Francisco, CA 94114",2.0,4.5,134.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,169.0,Yelp,Bars,Gay Bars,The Mix,"4086 18th St San Francisco, CA 94114",2.0,3.5,303.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,187.0,Yelp,Bars,"Cocktail Bars, Gay Bars",Midnight Sun,"4067 18th St Castro San Francisco, CA 94114",1.0,3.5,202.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,212.0,Yelp,Bars,Gay Bars,Twin Peaks Tavern,"401 Castro St San Francisco, CA 94114",2.0,4.0,211.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,232.0,Yelp,Bars,Gay Bars,Moby Dick,"4049 18th St San Francisco, CA 94114",1.0,3.5,222.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,295.0,Yelp,Bars,"Dance Clubs, Gay Bars",The Caf,"2369 Market St San Francisco, CA 94114",2.0,3.5,308.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,348.0,Yelp,Bars,"Dive Bars, Gay Bars, Pubs",Last Call Bar,"3988 18th St San Francisco, CA 94114",1.0,4.5,106.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,362.0,Yelp,Bars,"Cocktail Bars, Dance Clubs, Gay Bars",Beaux,"2344 Market St San Francisco, CA 94114",2.0,3.5,290.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,458.0,Yelp,Bars,Gay Bars,Lookout,"3600 16th St San Francisco, CA 94114",2.0,3.5,356.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,490.0,Yelp,Bars,"American (New), Breakfast & Brunch, Cocktail Bars",Starbelly,"3583 16th St San Francisco, CA 94114",2.0,4.0,2162.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,565.0,Yelp,Bars,"Spanish, Tapas Bars, Wine Bars",Canela Bistro & Wine Bar,"2272 Market St San Francisco, CA 94114",3.0,4.5,755.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,603.0,Yelp,Bars,"Cocktail Bars, Mexican",Santeria,"2251 Market St San Francisco, CA 94114",2.0,4.5,249.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,611.0,Yelp,Bars,"American (New), Gay Bars, Sports Bars",Hi Tops,"2247 Market St San Francisco, CA 94114",2.0,4.0,456.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,693.0,Yelp,Bars,"Beer Bar, Breweries, Wineries",Woods Cervecera,"3801 18th St San Francisco, CA 94114",2.0,4.0,221.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,694.0,Yelp,Bars,"Arcades, Cocktail Bars, Pan Asian",The Detour,"2200 Market St Ste A San Francisco, CA 94114",2.0,4.0,371.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,700.0,Yelp,Bars,"Desserts, French, Wine Bars",LArdoise Bistro,"151 Noe St San Francisco, CA 94114",3.0,4.5,1382.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,930.0,Yelp,Bars,"French, Wine Bars",Aquitaine,"216 Church Street San Francisco, CA 94114",2.0,4.0,352.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,944.0,Yelp,Bars,"Bars, Venues & Event Spaces",Blackbird,"2124 Market St San Francisco, CA 94114",2.0,4.0,696.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,959.0,Yelp,Bars,"Cocktail Bars, Italian, Pizza",Il Casaro Pizzeria & Mozzarella Bar -  Castro,"235 Church St San Francisco, CA 94114",2.0,4.0,223.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,964.0,Yelp,Bars,Gay Bars,Pilsner Inn,"225 Church St San Francisco, CA 94114",1.0,3.5,253.0
54c91186-8493-44d1-ac4f-435350fee797,"0,37.778799",-122.4159632,994.0,Yelp,Bars,"Cocktail Bars, Tiki Bars",Last Rites,"718 14th St San Francisco, CA 94114",2.0,4.5,307.0
